address,chain,source_count,sources,categories,etherscan_reputation,etherscan_labels,etherscan_nametag,tier
0x27c70cd1946795b66be9d954418546998b546634,ETH,2,kismp_defihack|tayvano_lazarus,defi_hack_attacker|state_actor_dprk,0,Token Contract|MEME|Shiba Inu,Shiba Inu: LEASH Token,COMMUNITY_ONLY
0x27d5cbbad1a22a912ae9d7cd514cd4d3b9139fd1,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x2997c5ddd3070a46e9938261ce0a16a237121cb0,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0x2be102d023cf0432362be3708b63237377ac2687,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x2dccdb493827e15a5dc8f8b72147e6c4a5620857,ETH,2,kismp_defihack|tayvano_lazarus,defi_hack_attacker|state_actor_dprk,0,Bridge,Harmony: ERC20 Bridge,COMMUNITY_ONLY
0x2df1c51e09aecf9cacb7bc98cb1742757f163df7,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x31499e03303dd75851a1738e88972cd998337403,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x3292e900c4ce6e03de34e3e6723045fe03c84e38,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x389a9ae29fbe53cca7bc8b7a4d9d0a04078e1c24,ETH,2,kismp_defihack|tayvano_trace_extra,defi_hack_attacker|dprk_trace,,,,COMMUNITY_ONLY
0x39bfd1e48c38da0d599ff8a4cfb22e9c71ab355c,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x39c46975becee0e12eb384d066228600e02ab82a,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x3f8abb5f743e6123b773067c6a7202275c6c53e8,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x3fc1f081c9aacf19c913552a96b5f336fda52561,ETH,2,chainabuse_desc|tayvano_lazarus,community_reported_desc|state_actor_dprk,,,,COMMUNITY_ONLY
0x40a2accbd92bca938b02010e17a5b8929b49130d,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,0,Safe (formerly Gnosis Safe),Safe: Multi Send Call Only 1.3.0,COMMUNITY_ONLY
0x430f4919d679b02dca4572579caabb7676d65f1e,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x43ed5caadb3fbef610dad8aae621519b20b34de6,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x45308f6abfc1c131d89ef41e519651b30a4f517d,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x5083956303a145f70ba9f3d80c5e6cb5ac842706,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,0,,Onyx Protocol Exploiter 3,COMMUNITY_ONLY
0x541b9034c82d7fb564f12ca07037947ff5b4ef2f,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x56a201b872b50bbdee0021ed4d1bb36359d291ed,ETH,2,kismp_defihack|tayvano_lazarus,defi_hack_attacker|state_actor_dprk,,,,COMMUNITY_ONLY
0x576d6651e23363496d697088ecb46704e54c1245,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x5ac8869b495f4411148df8a9f45a5ba0439c630e,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x626b3a959a3c6552ed13a967fd747172ac57df24,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x64b31298a90edc88f04ed7dd345b16bf659d81d2,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x68d3cc8fce102d58b05767aee93b2b3fab8fe5a9,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x6900ef7bcd4ec8e81d89808b6a089c4f6377e81c,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x69d2058be5ed028bdb530b870ed44cb878615ac0,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x6b4679c15762da4b0fb5eafbde6ae81578aa23c2,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x6c42f03d730b7643939fa1d00416cb2985ed9cf3,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0x6ffe6e183571139636b9479ca65cf99edc6be215,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x70285a11489bed93686410ebc727057cafb8129d,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0x70cbb871e8f30fc8ce23609e9e0ea87b6b222f58,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,0,,OKX: Dex Aggregator,COMMUNITY_ONLY
0x715cdda5e9ad30a0ced14940f9997ee611496de6,ETH,2,kismp_defihack|tayvano_lazarus,defi_hack_attacker|state_actor_dprk,0,,,COMMUNITY_ONLY
0x7405fe24003a50e4f4117d35e9b5a9f5e512fede,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,0,,,COMMUNITY_ONLY
0x76a7d086df4927c588de0f62de79db2ffdead666,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x80bc5512561c7f85a3a9508c7df7901b370fa1df,ETH,2,defi_rekt|tayvano_lazarus,exploit|state_actor_dprk,0,Trade.io|Old Contract,Trade.io: Old Token,COMMUNITY_ONLY
0x812d8622c6f3c45959439e7ede3c580da06f8f25,ETH,2,kismp_defihack|tayvano_lazarus,defi_hack_attacker|state_actor_dprk,,,,COMMUNITY_ONLY
0x8491b3921dcb0df0f9d530937e03280fbc14b225,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x87aab7bac1308faf2a0d59da26b8379e18b26355,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0x8a60f91178da2f9de3d7a825380b7ce03933724f,ETH,2,defi_rekt|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0x8bea73aac4f7ef9daded46359a544f0bb2d1364f,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x8c8687fc965593dfb2f0b4eaefd55e9d8df348df,ETH,2,kismp_defihack|tayvano_lazarus,defi_hack_attacker|state_actor_dprk,0,Token Contract|Old Contract,PAID Network: Old Contract,COMMUNITY_ONLY
0x8e066f69ce11aeae7b796a399ccedee14291d0b2,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,0,,,COMMUNITY_ONLY
0x911215cf312a64c128817af3c24b9fdf66b7ac95,ETH,2,defi_rekt|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0x921a616e1abe03f37bbd9b0407ed9578b751cf73,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x961918dcc6f1f78f93e357182614c791041f401e,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,0,Contract Deployer,FinNexus: Deployer,COMMUNITY_ONLY
0x96221423681a6d52e184d440a8efcebb105c7242,ETH,2,defihacklabs|tayvano_lazarus,defi_hack_attacker|state_actor_dprk,,,,COMMUNITY_ONLY
0x968b6984cba14444f23ee51be90652408155e142,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0x99f88917210aab027056c4d714f4fafccf663237,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x9a012a1b9928aacfcc88fc9bfc65965a950aa9e6,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x9ca536d01b9e78dd30de9d7457867f8898634049,ETH,2,defihacklabs|tayvano_lazarus,defi_hack_attacker|state_actor_dprk,0,,Orbit Bridge Exploiter 2,COMMUNITY_ONLY
0x9cacfcb41cb1db76fa6e632f62fababd8118bfa1,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0x9cb5b130f977fa3b82994993abec23ce71eb45cd,ETH,2,forta_labelled_datasets|tayvano_lazarus,malicious_contract|state_actor_dprk,,,,COMMUNITY_ONLY
0x9e995952ef7665b243eeef0693acd7fed7150504,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0x9f25779098c5632da2ec55d161c4e5f2afc4e0ec,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,0,Beacon Depositor,,COMMUNITY_ONLY
0xa0bb1ebf52a9307f30509d3b385754c33b7f2e26,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xa129ca835558a0f61a438392d1ae495a4fa32218,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xa15fe801dd5fd31a684c444b6980dbaf0c78d5ad,ETH,2,defi_rekt|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xa465e908abbda0ba0da598cced8abd4901b2f634,ETH,2,defi_rekt|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xa88800cd213da5ae406ce248380802bd53b47647,ETH,2,kismp_defihack|tayvano_trace_extra,defi_hack_attacker|dprk_trace,0,1inch|DEX,1inch: Settlement,COMMUNITY_ONLY
0xa8aaed26ca4e3a401f1fb7ea1ac56253b946e031,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xacf03ff3a073f38c9e8837d36e768bfdcbf3489a,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xae2f4172f3665c0aa332e871b32314d26d47f465,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xb30ec53f98ff5947ede720d32ac2da7e52a5f56b,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xb3df999c5dc026dea265aeb02b8519844c9b6d5e,ETH,2,defi_rekt|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xb4b537626e21df5386cf167d1e654b38785056cc,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xb62e45c3df611dce236a6ddc7a493d79f9dfadef,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,0,Token Contract|MEME,Wall Street Memes: WSM Token,COMMUNITY_ONLY
0xb6b26e412f2fdaa7d8d56d613811fa2ff77f99f3,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xb819e6ae5a6668bb0ce02d64d130deca9ff83691,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xb9e19c5f6a07f3c11cb863506844b5d368cdfefd,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xbcbcb0e7e28414e084c4a40c1ccc30b75629a7de,ETH,2,kismp_defihack|tayvano_trace_extra,defi_hack_attacker|dprk_trace,,,,COMMUNITY_ONLY
0xbeef0000072943d4872462d9c7bd727f672ecb27,ETH,2,chainpatrol|tayvano_lazarus,blocklist|state_actor_dprk,0,DEX,Wagyu.xyz 1,COMMUNITY_ONLY
0xbfc560a48619e2ff496adcd76f5974a5d4236f6b,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xc05c060759b0fc22cc0c7ab7aa609688a06493e0,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xc2e810ef34593efef14460fbc673845978b1181d,ETH,2,chainabuse_desc|tayvano_lazarus,community_reported_desc|state_actor_dprk,,,,COMMUNITY_ONLY
0xc43b1f4e7e47be5d5663c3b26e4fb3fe7e217f90,ETH,2,defi_rekt|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xc49b5e5b9da66b9126c1a62e9761e6b2147de3e1,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xc6873ce725229099caf5ac6078f30f48ec6c7e2e,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xc98963115fd7062a408974d801ca7f2963787687,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xcae0c218a5ae785b533275e299bf7ac30834a8bc,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xcf47c058cc4818ce90f9315b478eb2f2d588cc78,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xd26114cd6ee289accf82350c8d8487fedb8a0c07,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,0,Token Contract|Finance|DEX|OMG Network,OMG Network: OMG Token,COMMUNITY_ONLY
0xd2637a42fdd65f981148f3fc480db2a57b418fb6,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xd294ac18b524ff59ab7fffcbd459f11128220550,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xd760cc6f2d41e43309912d54a0955dbc8a77890f,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xd91a122b585bc588c9a48d0995ee0d7b4f8ab7dd,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xd967113224c354600b3151e27aaba53e3034f372,ETH,2,defi_rekt|tayvano_lazarus,exploit|state_actor_dprk,0,Beacon Depositor,,COMMUNITY_ONLY
0xda79e97c5ada3fdb196e7c49194ce5352ba48861,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xdadc0421ee1b5426fca3db22f0a94a3bad5a329d,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xe140fa14b320b6fc84405f8e633bd9877ceaec58,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xe28b3b32b6c345a34ff64674606124dd5aceca30,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,0,Token Contract|DEX,Injective Protocol: INJ Token,COMMUNITY_ONLY
0xe6832447c4286e2daa8d18fcb75ab2f608843c70,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xe697949817a45446776376db203c04d31b580a10,ETH,2,defi_rekt|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xe6a191a894dd3c85e3c89926e9f476f818ee55d9,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xe9aa4a999ca1d9093054cf4f5dc221a06d433650,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xeba89b66c132e7fad2a238bf416fb9d45dcad1ff,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xf08637333134cab849e186819160261e0be7a4db,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xf0a6c5b65a81f0e8ddb2d14e2edcf7d10c928020,ETH,2,defi_rekt|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xf243209d0623207fc9f2e9068084f6884a5f1053,ETH,2,defi_rekt|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xf27b6923ed24eed02de7686962339db00a52d2aa,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xf493033b14ce39cbc6a283921ea50919c5d43dfe,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xf6ca679c45855756a41ea8ea034687a457b88747,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xf845a7ee8477ad1fb4446651e548901a2635a915,ETH,2,kismp_defihack|tayvano_lazarus,defi_hack_attacker|state_actor_dprk,0,Contract Deployer,Harmony: Deployer,COMMUNITY_ONLY
0xf9fb1c508ff49f78b60d3a96dea99fa5d7f3a8a6,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,0,Bridge,Harmony: ETH Bridge,COMMUNITY_ONLY
0xfceaaaeb8d564a9d0e71ef36f027b9d162bc334e,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,0,,,COMMUNITY_ONLY
0xfd53b1b4af84d59b20bf2c20ca89a6beeaa2c628,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,0,Bridge,Harmony: BUSD Bridge,COMMUNITY_ONLY
0xfe3f568d58919b14aff72bd3f14e6f55bec6c4e0,ETH,2,rekt_news|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xfe5344c28baddea50df64631e481eafbcabf2f45,ETH,2,chainabuse_crawl|tayvano_lazarus,chainabuse|state_actor_dprk,,,,COMMUNITY_ONLY
0xff0f573bdf4c23e41ea3ecd82efa66828706b711,ETH,2,defi_rekt|tayvano_lazarus,exploit|state_actor_dprk,,,,COMMUNITY_ONLY
0xffe691a6ddb5d2645321e0a920c2e7bdd00dd3d8,ETH,2,chainabuse_desc|tayvano_lazarus,community_reported_desc|state_actor_dprk,,,,COMMUNITY_ONLY
00x32e46ef99a1f7725d274aa296750eb83488d2c62,ETH,1,chainpatrol,blocklist,,,,COMMUNITY_ONLY
0x0000000000000000000000000000000000000802,ETH,1,kismp_defihack,defi_hack_attacker,,,,COMMUNITY_ONLY
0x000000000000000000000000000000000000800A,ETH,1,chainabuse_crawl,chainabuse,,,,COMMUNITY_ONLY
0x0000000000000000000000000000000000158d97,ETH,1,chainabuse_crawl,chainabuse,,,,COMMUNITY_ONLY
0x00000000000000000000000000000000001e63cc,ETH,1,chainabuse_crawl,chainabuse,,,,COMMUNITY_ONLY
0x00000000000000000000000000000000002e7a5d,ETH,1,chainabuse_crawl,chainabuse,,,,COMMUNITY_ONLY
0x00000000000000000000000000000000003c437a,ETH,1,chainabuse_crawl,chainabuse,,,,COMMUNITY_ONLY
0x0000000000000000000000000000000000747ed6,ETH,1,chainabuse_crawl,chainabuse,,,,COMMUNITY_ONLY
0x00000000000000000000000000000000007ba7de,ETH,1,chainabuse_crawl,chainabuse,,,,COMMUNITY_ONLY
0x00000000000000000000000000000000beefbeef,ETH,1,defihacklabs,defi_hack_attacker,,,,COMMUNITY_ONLY
0x000000000000000000000005e5205493675adb6b,ETH,1,kismp_defihack,defi_hack_attacker,,,,COMMUNITY_ONLY
0x0000000000000068F116a894984e2DB1123eB395,ETH,1,chainabuse_crawl,chainabuse,0,,Seaport 1.6,COMMUNITY_ONLY
0x000000000000006f6502b7f2bbac8c30a3f67e9a,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x000...E9a,COMMUNITY_ONLY
0x00000000000000ADc04C56Bf30aC9d3c0aAF14dC,ETH,1,chainabuse_crawl,chainabuse,0,NFT,Seaport 1.5,COMMUNITY_ONLY
0x000000000000084e91743124a982076C59f10084,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x000...084,COMMUNITY_ONLY
0x0000000000000eb4ec62758aae93400b3e5f7f18,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x000...f18,COMMUNITY_ONLY
0x000000000000660def84e69995117c0176ba446e,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x000...46E,COMMUNITY_ONLY
0x000000000000999e21ee9867d01fab01bd8c4969,ETH,1,chainabuse_crawl,chainabuse,0,Maker Vault Owner,,COMMUNITY_ONLY
0x0000000000036414940324055C43E75f56B7d016,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x000...016,COMMUNITY_ONLY
0x000000000003c42172c0bdd69d6afb6b0bf4b488,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x000...488,COMMUNITY_ONLY
0x000000000005af2ddc1a93a03e9b7014064d3b8d,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x00...b8D,COMMUNITY_ONLY
0x00000000000747d525e898424e8774f7eb317d00,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x000...d00,COMMUNITY_ONLY
0x0000000000085d4780b73119b644ae5ecd22b376,ETH,1,kismp_defihack,defi_hack_attacker,0,Stablecoin|Token Contract|TrustToken,TrueUSD: TUSD Token,COMMUNITY_ONLY
0x00000000000f45b418291a68f2646d0b1a303a1c,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x000...A1C,COMMUNITY_ONLY
0x00000000001271551295307acc16ba1e7e0d4281,ETH,1,defihacklabs,defi_hack_attacker,,,,COMMUNITY_ONLY
0x0000000000208d4805eb97db796e74b48547445d,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x000...45d,COMMUNITY_ONLY
0x00000000002d383933aa1609f11d0afa4d5ea90a,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x000...90A,COMMUNITY_ONLY
0x000000000035b5e5ad9019092c665357240f594e,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x000...94e,COMMUNITY_ONLY
0x00000000003b3cc22af3ae1eac0440bcee416b40,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x000...B40,COMMUNITY_ONLY
0x000000000042c71e9b847fb1533270360a7b2cbf,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x000...Cbf,COMMUNITY_ONLY
0x0000000000590b74eb97457bf7b3ff6d63c6fde2,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x000...de2,COMMUNITY_ONLY
0x0000000000710a9c1f6db5f504be77ffb3b583ec,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x000...3ec,COMMUNITY_ONLY
0x00000000008c4fb1c916e0c88fd4cc402d935e7d,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x000...e7D,COMMUNITY_ONLY
0x0000000000916cc1d9da00b38cff415d3d0972cf,ETH,1,chainabuse_crawl,chainabuse,,,,COMMUNITY_ONLY
0x0000000000962b56d74f9b4d9f73a193f13c88c4,ETH,1,chainabuse_crawl,chainabuse,,,,COMMUNITY_ONLY
0x00000000009E50a7dDb7a7B0e2ee6604fd120E49,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x000...e49,COMMUNITY_ONLY
0x00000000009a41862f3b2b0c688b7c0d1940511e,ETH,1,chainabuse_crawl,chainabuse,,,,COMMUNITY_ONLY
0x00000000009c7f96284472465e1b5c44e8cfcda1,ETH,1,chainabuse_crawl,chainabuse,0,MEV Bot,MEV Bot: 0x000...DA1,COMMUNITY_ONLY
